-0.63794,-0.047666,0.5426,-0.4084,-1.3783,0.10171,0.088976,-0.18247,1.2028,0.32097,-0.94479,0.15387,0.38611,-0.28126,0.069224,-0.47917,-0.035547,0.77303,-0.46097,-0.0375,0.50296,-0.35657,-0.12669,0.11123,0.083632,-0.038743,-0.33189,0.12198,0.3337,-0.38613,0.019345,0.46772,-0.75657,0.29686,0.76226,-0.71574,0.32132,0.20293,-0.30641,0.46623,-0.40097,0.24438,0.4437,-0.77407,0.15675,0.39831,-0.50391,-0.088825,0.41782,-0.089775,-0.51824,0.23713,0.30281,-0.40176,0.090611,0.16786,-0.35805,0.051298,0.19302,0.0074988,-0.03747,-0.095798,0.060762,0.0039077,-0.004595,0.16462,-0.083027,-0.13989,0.18003,0.045714,-0.18829,0.084482,0.20033,0.039217,-0.094972,-0.34235,-0.21145,0.59608,-0.14166,-0.80996,0.70972,0.22198,-0.58702,0.63739,-0.13047,-0.5956,0.56306,-0.081673,-0.46432,0.83092,0.067837,-0.78018,0.36241,0.20292,-0.22228,-0.64747
0.20755,0.23202,0.25649,-0.17124,-0.23959,-0.7153,-0.2972,0.15174,-0.21725,1.0025,0.31112,-1.2846,0.78275,0.28388,-0.4687,0.13268,-0.84009,0.7975,0.7499,-1.3173,0.54029,0.625,-1.1021,0.51925,0.30027,-0.65609,0.26114,-0.20082,0.71732,-0.099188,-0.97335,0.65502,0.27281,-0.30404,0.47769,-0.78521,0.10665,1.2242,-0.84595,-0.049128,0.48855,-0.45493,0.29618,-0.18307,-0.065472,0.0097856,-0.1284,0.17705,-0.077251,0.072093,-0.09415,-0.18265,0.16939,-0.036164,-0.10756,0.092445,0.058644,-0.23171,0.21859,0.30862,-0.62663,0.078446,0.44865,-0.29159,0.055095,0.023632,-0.12048,0.093424,0.035153,0.01293,-0.10333,0.033668,0.18551,-0.14589,-0.15763,0.2472,-0.057707,-0.36563,0.23045,0.12883,-0.37266,0.20561,0.24909,-0.27364,0.10777,0.077807,-0.24714,0.2852,-0.09421,-0.20915,0.31567,-0.13088,0.00432,0.19602,-0.26737,-0.73077
1.6043,-0.037742,-1.6798,0.89909,-0.70049,0.46809,0.42071,-0.22386,0.1203,-0.29761,0.83521,-0.74831,-0.057226,0.76421,-0.69177,0.27682,-0.32038,0.54683,-0.48355,-0.026729,0.40556,-0.34518,0.21192,-0.27365,0.23672,0.065071,0.11173,-0.11193,-0.0035169,0.41004,-0.43975,0.09129,0.019113,0.12512,-0.12988,-0.60257,0.81247,-0.56452,0.022874,0.2823,-0.86229,1.4462,-1.3094,0.73034,-0.081498,-0.36319,1.0036,-1.0565,0.47763,0.25557,-0.68982,0.47869,-0.13897,0.17931,-0.2697,-0.082659,0.49978,-0.59895,0.086477,0.37753,-0.25287,0.033442,-0.14927,0.26869,-0.36468,0.56395,0.16979,-0.89498,0.96707,-1.4681,0.98868,-0.17172,-0.17887,0.53358,-0.59179,0.44075,-0.25103,0.16335,0.16947,-0.44107,0.27274,-0.035668,0.2998,-0.54088,0.21371,0.30084,-0.75925,0.8849,-0.21016,0.54698,1.5033,-2.3385,-0.46682,-1.1074,-0.023848,1.0597
2.7004,-0.78877,-4.2779,2.8558,-2.4023,1.1057,3.6556,-3.1343,0.60445,0.083694,-0.37313,-0.2137,-0.44733,1.0155,0.184,-1.1248,1.3491,-0.7476,0.11115,0.2763,-0.39127,0.091155,0.075064,0.45693,-0.95762,0.56191,0.36835,-0.64028,0.15132,-0.10648,0.9801,-0.99006,0.073942,0.90613,-0.75793,0.62318,-0.060467,-0.66843,0.78566,-0.33947,-0.72845,1.1414,-0.51721,-0.77373,1.1909,-1.0323,0.51177,-0.29817,0.35428,-0.21656,-0.38035,1.1715,-1.617,1.2554,-0.090361,-0.62447,0.34264,0.25126,-0.50951,0.12535,0.50905,-0.79816,0.52332,0.18032,-0.96966,1.0125,-0.10542,-0.58949,0.33882,-0.03809,0.58998,-0.91192,1.2218,-0.9778,-0.15295,0.61894,-1.136,1.3956,-1.0821,-0.0097079,1.1739,-1.3099,1.0365,-0.50202,-0.062932,0.75461,-1.5398,1.6057,-0.45893,-0.83796,1.56,-1.6213,0.54343,0.76151,-0.31472,-1.391
-0.638,-0.1234,0.3912,0.46312,-0.30232,-0.71137,-0.16727,0.27625,-0.12188,-0.43685,-0.10161,0.16953,0.21603,0.43588,0.30474,-0.43061,-0.55308,0.27805,0.6268,-0.06681,-0.51343,-0.063423,0.34782,0.041619,-0.34942,-0.044593,0.3621,0.13488,-0.29339,-0.18915,0.11279,0.11412,0.055477,0.061481,-0.099823,-0.26271,-0.030638,0.32767,0.16641,-0.32869,-0.28697,0.34277,0.47064,-0.16432,-0.42091,0.096742,0.35447,-0.016395,-0.22717,-0.0078189,0.14604,0.063235,0.01426,0.017905,-0.033266,-0.079021,0.0032979,0.070988,-0.060182,-0.16604,-0.0061022,0.21936,0.087634,-0.2032,-0.15739,0.15312,0.18302,-0.15171,-0.21792,0.097902,0.16017,-0.13683,-0.13186,0.22159,0.21302,-0.18179,-0.25102,0.076921,0.15942,-0.1604,-0.2026,0.22921,0.28243,-0.246,-0.29939,0.3039,0.3476,-0.23546,-0.26254,0.10767,0.050687,-0.034637,0.17499,-0.12136,-0.37862,-0.63588
-5.9739,-1.933,2.1079,-3.6219,2.2312,2.9305,-3.4522,1.1601,0.19214,-1.0043,0.1188,0.18592,0.72502,-0.46434,-0.059625,0.39622,-0.32608,0.23866,-0.22323,0.0018837,0.34272,-0.23311,-0.12673,-0.051317,0.34875,-0.25419,-0.20101,0.58794,-0.36367,0.013975,0.10582,0.22934,0.21557,-0.35066,0.26691,0.13336,-0.18565,0.12612,-0.31071,0.020563,0.2185,-0.33251,0.012727,-0.08825,0.01619,0.0012573,-0.081985,0.21868,-0.32774,0.28554,0.23163,-0.56701,0.246,0.032852,0.022389,0.027759,-0.24179,0.26813,-0.071366,-0.14774,0.18252,-0.052382,-0.0094611,-0.18599,0.16315,0.21521,-0.2919,0.059307,0.071604,0.082104,-0.19073,0.033211,0.2433,-0.047875,0.080495,-0.24044,0.07336,-0.21736,-0.06726,0.28244,-0.35054,0.45324,-0.36891,0.064489,0.54376,-0.50661,-0.035185,0.22451,0.11079,-0.29687,0.057548,0.25145,-0.25945,0.05028,0.10217,0.15406
3.9026,-0.42031,-4.7432,4.016,-3.6399,0.042368,4.5056,-2.2068,-0.98265,1.0522,0.75804,-2.2349,1.5211,-0.82343,0.60307,0.98782,-2.0458,1.3031,0.076983,-0.83959,0.86307,-0.34432,-0.15906,0.088823,-0.10012,0.2433,0.27268,-0.609,0.21488,0.018626,0.26797,0.083887,0.077932,-0.22143,0.12326,0.21514,-0.10335,-0.084154,0.37307,-0.66513,-0.35273,1.4848,-2.3012,2.1586,-0.83316,-1.0192,1.4935,-1.2108,1.0204,-0.40449,-0.30339,0.38388,-0.71296,1.4785,-1.1394,0.045868,0.43874,-0.51931,0.48258,-0.021636,-0.29252,-0.016153,0.24376,-0.20553,0.06658,0.21662,-0.44887,0.25847,-0.071256,0.3394,-0.52193,0.5678,-0.12522,0.029766,0.30964,-1.2386,0.66233,0.28059,-0.43363,0.013637,-0.17927,0.74569,-0.63193,0.61638,-0.68589,0.52534,-0.31344,0.24806,-0.14234,-0.053007,0.48795,-0.96319,0.90834,-0.26705,-0.22016,-0.17328
3.0672,-0.23266,-3.5325,1.644,-1.8448,-0.18734,4.6279,-2.3929,-1.2062,1.7982,-0.86273,-1.0608,0.65825,0.61952,-0.49227,0.30622,-0.051077,0.17587,-0.26394,0.14995,0.034956,-0.072388,-0.051515,-0.25972,0.68899,-0.411,-0.27239,0.30772,0.0061892,0.26831,-0.17299,0.01555,-0.10262,0.578,-0.31267,0.0060287,0.37551,-0.62883,0.67233,-0.71242,0.19355,0.84875,-1.6145,0.75073,0.06933,-0.44667,0.55752,-0.53613,0.29783,-0.10508,-0.21416,0.57964,-0.14634,-0.32938,-0.25547,0.86727,-0.1993,-1.0617,1.3925,-0.26953,-0.56183,-0.079854,0.074788,0.65468,-0.62633,0.25204,-0.11967,0.088033,0.30694,-0.8604,1.1741,-0.82834,0.66532,-0.27231,-0.33756,-0.13217,-0.53673,1.3997,-0.5448,-0.25634,0.018276,0.22389,0.35093,-1.0787,1.3229,-0.74012,-0.16577,0.4208,-0.44429,1.2057,-1.4336,0.088927,1.1783,-1.0254,0.34646,1.7184
-1.5001,-0.67111,0.15792,0.49792,0.010832,-0.84275,-0.5202,0.35951,0.30435,0.13481,0.19804,-0.0018027,-0.094259,0.095528,0.031598,-0.12085,0.074485,0.12307,-0.12385,0.019191,0.1131,-0.16724,0.070929,0.04621,-0.18706,0.18974,-0.091395,-0.061478,0.36828,-0.33373,-0.1502,0.46902,-0.11949,-0.17755,0.26831,-0.0025072,-0.10249,0.16169,-0.11633,0.018487,0.19226,-0.38581,0.099736,0.20356,-0.51264,0.17926,0.31697,-0.30472,0.14095,0.085026,-0.51297,0.21232,0.45542,-0.51573,0.090801,0.37425,-0.47001,0.17924,0.21226,-0.34116,0.23911,0.00806,-0.39292,0.46722,0.2253,-0.72365,0.33901,0.40529,-0.76888,0.18582,0.21627,-0.31594,0.50899,-0.023008,-0.3424,0.015484,-0.094526,0.21815,-0.2864,0.12715,0.5409,-0.72718,0.23849,0.44674,-0.85688,0.63802,0.40236,-0.88875,0.88139,0.86281,-1.2616,-0.75564,0.5314,-0.42431,-0.37905,-0.33378
0.77947,0.3005,-0.17847,-0.86985,-0.090075,0.2827,-0.47084,-0.40354,0.22442,0.27715,0.4179,0.271,-0.44713,-0.24838,0.35288,0.046659,-0.030844,0.22323,-0.24724,-0.37315,0.20345,0.23287,0.013492,0.038291,-0.23001,-0.21302,0.30661,0.14051,-0.29866,-0.0099759,0.21703,-0.063102,-0.091823,0.09986,0.067303,-0.010548,-0.020686,0.026104,0.11451,0.057555,-0.090449,-0.081145,0.0011317,0.11814,0.2502,0.079336,-0.32495,-0.32578,0.21716,0.39436,-0.18874,-0.34541,0.21566,0.10927,-0.30281,0.15254,0.2107,-0.49165,-0.1065,0.66514,0.0064931,-0.65702,0.070214,0.58255,-0.11669,-0.48948,0.16174,0.32324,-0.23119,-0.10474,0.26042,-0.0068893,-0.12215,-0.040942,-0.079431,0.20366,0.069876,-0.41254,0.22865,0.55311,-0.48298,-0.32205,0.53699,-0.21128,-0.47336,0.48261,0.10862,-0.49131,0.2768,0.36435,-0.36728,-0.11479,0.32568,-0.15974,-0.29473,-0.42972
0.69214,0.27447,-0.1432,0.01369,0.35074,-0.20451,-0.42694,-0.044947,0.24075,0.39603,-0.13144,-0.56248,0.33463,0.51127,-0.73078,-0.30894,0.85841,0.12571,-0.86368,0.0084794,0.85736,-0.60909,-0.11129,1.0277,-0.99056,-0.21064,1.2567,-0.50476,-0.44207,0.44157,0.22023,-0.12158,-0.20491,0.27615,0.11845,-0.76215,0.12123,0.78845,-0.7304,-0.34936,0.77738,-0.25435,-0.20052,0.19759,-0.32205,0.17506,0.36956,-0.5704,0.00085633,0.54755,-0.2436,-0.18217,0.054851,0.11742,0.079187,-0.22086,0.19505,0.0073245,-0.17719,0.23673,-0.016704,-0.10404,5.3022e-05,0.030698,0.062095,-0.21173,-0.009868,-0.048179,-0.14424,0.2022,-0.10424,0.19929,0.15855,-0.26873,0.10335,-0.51972,0.31017,0.71236,-0.73825,0.27666,0.15695,-0.75048,0.62662,0.22647,-0.58592,0.59684,0.1583,-0.30863,0.91866,-0.66851,-1.6051,0.52392,0.073944,-0.38186,0.79896,1.9798
0.66033,-0.44617,-1.5527,0.94249,-2.8709,2.5464,2.2548,-3.9825,1.9859,0.39568,-2.1438,1.5455,-0.081951,-0.061812,0.078011,-0.068253,0.056097,0.045598,-0.0044532,-0.16973,0.20324,-0.022846,-0.22642,0.14951,0.097506,-0.087418,-0.15565,0.29065,-0.021728,-0.30496,0.34165,0.27532,-0.36458,0.23013,0.23402,-0.16328,0.12479,-0.13914,0.03986,0.00048951,-0.35222,0.21555,-0.042669,-0.29426,0.091233,0.066407,0.17675,-0.59008,0.441,0.28939,-0.55865,0.37665,-0.15199,0.0073672,0.0036354,0.093318,-0.1704,-0.0097474,0.016621,0.2264,-0.15829,-0.23882,0.36379,-0.0079337,-0.15368,-0.055683,0.039433,0.15979,-0.20623,0.1759,0.11051,-0.32317,0.0055052,0.60719,-0.43734,0.16907,-0.15664,-0.34019,0.46607,-0.48717,0.27562,0.19106,-0.32348,-0.17854,0.66704,0.023265,-0.90445,0.73758,-0.12816,0.14255,-0.46613,0.4645,0.0084043,-0.5659,0.34699,1.2599
-1.3742,0.34219,2.0586,-4.7619,0.19961,-0.016973,0.97568,2.5093,-1.9022,0.61527,-1.5037,1.3643,0.63823,-2.1809,1.9723,-1.2388,-0.25177,1.3564,-0.84097,0.075107,0.19338,-0.31514,0.339,-0.13349,-0.17136,0.27053,-0.012979,-0.11528,-0.36129,1.1775,-1.6525,1.8524,-1.2368,0.42908,0.48622,-0.91608,1.4583,-1.6095,1.1703,-0.27558,-0.72121,0.96083,-0.30373,-0.37547,0.52099,-1.2621,1.4035,-0.69997,-0.51027,1.2603,-1.423,1.1496,-0.28556,-0.96478,1.363,-0.28281,-0.36221,-0.64356,2.9245,-4.394,2.1277,1.7175,-3.45,3.1793,-1.8069,-0.03248,1.3475,-1.5347,0.8012,0.28175,-0.5967,0.063303,0.76201,0.070852,-2.0105,2.2491,-1.1284,-0.93695,1.8011,-1.2802,1.0895,-1.1077,0.82578,-0.67313,1.2125,-0.72558,-0.28483,0.020418,0.74246,-0.50939,-0.27288,0.51108,-0.36351,0.5544,-0.46651,-1.4874
-2.0624,-1.6591,-1.2558,-0.74068,5.0981,-4.4775,2.456,-1.061,-2.1648,2.9905,-1.173,0.56778,-0.040163,0.019283,-0.21761,0.15118,0.30832,-0.56593,0.6474,-0.51757,0.21656,0.27282,-0.32604,0.27308,-0.27519,0.59835,-0.37373,0.19037,0.36314,-0.38001,0.057235,0.020327,-0.29855,0.19604,-0.24196,-0.16814,-0.073185,0.17536,-0.20707,-0.060878,0.27955,-0.19549,0.31173,-0.50561,0.62661,-0.63768,0.45492,-0.050038,-0.26056,0.49485,-0.5297,0.35532,-0.12258,0.1484,-0.39747,0.33532,0.13784,-0.42249,0.25873,0.053263,-0.0063019,-0.24818,0.1625,0.33235,-0.79604,0.86018,-0.35815,-0.33356,0.54383,-0.20282,-0.046129,-0.039237,0.2297,-0.32158,0.22962,-0.046264,-0.11002,0.40741,-0.20601,0.0006478,-0.5507,0.81261,-0.91351,0.37154,0.31896,-0.45436,0.64845,-0.65402,0.49621,-0.425,0.67014,-0.71972,0.43609,-0.16498,0.060897,0.28678
2.9676,0.57388,-1.8198,-1.3273,-1.5152,3.6823,0.80464,-2.7013,1.764,-1.1898,-0.70642,1.0117,0.094196,-0.19747,0.33346,-0.20669,-0.024397,0.36075,-0.47904,0.26636,-0.061742,-0.15042,0.35069,-0.46066,0.25966,0.14628,-0.31244,0.08877,0.10748,0.015712,-0.019969,0.21114,0.15666,-0.096666,0.13065,0.11185,-0.047223,0.026219,-0.14175,-0.079565,-0.022457,-0.29805,0.14646,0.061816,-0.40116,0.23206,0.13947,-0.12282,-0.01739,0.064824,0.05005,-0.049504,0.047936,-0.15397,0.097287,0.054686,-0.13011,0.12502,-0.20661,0.3803,-0.47769,0.1652,0.31447,-0.52292,0.40874,-0.15658,-0.079375,0.19871,-0.075545,-0.14961,0.11375,0.13673,-0.25395,0.36514,0.13673,-0.31036,-0.17683,0.00093796,0.14499,-0.22164,0.009855,0.18716,0.10067,-0.22631,0.052895,0.38032,-0.5003,0.20664,0.14203,-0.21093,0.057111,-0.07304,0.34831,-0.28094,-0.1153,0.05034
-1.1986,-0.27294,0.65273,-0.84302,0.53696,0.25259,-0.90303,1.0194,-0.21597,-0.38486,0.51267,-0.67022,0.64801,-0.23469,-0.23482,0.47321,-0.30426,-0.29898,0.34093,-0.059333,0.3843,-0.64154,0.54886,0.027323,-0.58401,1.5772,-1.1954,0.43797,0.35229,-0.8362,0.78208,-0.47462,0.011077,0.22382,-1.1244,1.1506,-0.30676,-0.77632,1.0721,-0.64171,0.12999,0.054087,0.072583,-0.10146,0.13932,-0.57275,1.1005,-0.92067,0.078242,0.5999,-0.94246,0.88384,-0.28258,-0.21121,-0.36956,1.1284,-0.71091,-0.15719,0.86908,-1.5617,1.7068,-0.61171,-1.1746,2.0089,-1.346,0.14424,0.87808,-0.84767,0.38733,0.28153,-1.1566,0.34523,0.97236,-1.2246,0.48958,0.60953,-1.1826,0.9003,0.12006,-1.0241,1.2203,-0.41925,-0.92854,1.7598,-1.4717,0.67585,-0.31961,0.35696,-0.1252,0.29911,2.0049,-3.3435,0.38198,0.050829,-0.58416,-1.2191
